-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 01/01/2023 
Location: Latitude  32.87   Longitude 13.15 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 17.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,WS50M,ALLSKY_SFC_SW_DWN
2022,5,23,0,20.77,6.71,0.0
2022,5,23,1,20.72,6.92,0.0
2022,5,23,2,20.66,6.94,0.0
2022,5,23,3,20.63,6.9,0.0
2022,5,23,4,20.56,6.8,0.0
2022,5,23,5,20.62,6.54,41.07
2022,5,23,6,21.79,6.13,223.22
2022,5,23,7,22.68,5.15,450.67
2022,5,23,8,23.9,3.31,656.22
2022,5,23,9,25.58,2.0,828.91
2022,5,23,10,27.1,1.39,947.12
2022,5,23,11,28.46,1.25,998.83
2022,5,23,12,28.68,1.62,1008.02
2022,5,23,13,28.37,2.3,959.73
2022,5,23,14,27.87,2.99,849.27
2022,5,23,15,27.42,3.51,676.99
2022,5,23,16,26.99,3.87,471.25
2022,5,23,17,26.33,4.39,250.13
2022,5,23,18,24.8,5.35,51.8
2022,5,23,19,23.59,6.34,0.0
2022,5,23,20,23.3,7.24,0.0
2022,5,23,21,23.08,8.09,0.0
2022,5,23,22,22.93,8.82,0.0
2022,5,23,23,22.83,9.31,0.0
2022,5,24,0,22.7,9.49,0.0
2022,5,24,1,22.49,9.37,0.0
2022,5,24,2,22.25,9.07,0.0
2022,5,24,3,22.02,8.7,0.0
2022,5,24,4,21.78,8.14,0.0
2022,5,24,5,21.73,7.45,41.84
2022,5,24,6,22.76,6.51,226.96
2022,5,24,7,23.6,4.84,451.82
2022,5,24,8,24.74,3.13,659.16
2022,5,24,9,26.54,2.16,832.55
2022,5,24,10,27.72,1.74,956.08
2022,5,24,11,28.33,1.64,1005.69
2022,5,24,12,28.83,1.8,1000.82
2022,5,24,13,29.02,2.18,952.87
2022,5,24,14,29.04,2.62,838.6
2022,5,24,15,28.82,3.1,670.38
2022,5,24,16,28.6,3.58,466.71
2022,5,24,17,27.89,4.45,245.52
2022,5,24,18,26.05,5.63,49.99
2022,5,24,19,24.68,6.91,0.0
2022,5,24,20,24.36,8.3,0.0
2022,5,24,21,24.27,9.69,0.0
2022,5,24,22,24.35,10.77,0.0
2022,5,24,23,24.39,11.29,0.0
2022,5,25,0,24.28,11.4,0.0
2022,5,25,1,24.0,11.27,0.0
2022,5,25,2,23.62,11.04,0.0
2022,5,25,3,23.23,10.58,0.0
2022,5,25,4,22.91,9.85,0.0
2022,5,25,5,22.98,9.12,38.8
2022,5,25,6,24.24,8.3,209.25
2022,5,25,7,25.46,7.0,434.73
2022,5,25,8,27.01,5.78,639.87
2022,5,25,9,29.63,5.1,813.44
2022,5,25,10,31.87,4.59,931.46
2022,5,25,11,32.74,4.35,991.67
2022,5,25,12,33.05,4.52,1007.03
2022,5,25,13,33.01,5.03,949.79
2022,5,25,14,32.69,5.76,836.63
2022,5,25,15,32.0,6.85,657.56
2022,5,25,16,31.01,8.44,448.17
2022,5,25,17,29.69,10.51,228.23
2022,5,25,18,27.99,12.24,42.83
2022,5,25,19,26.51,12.83,0.0
2022,5,25,20,25.51,12.37,0.0
2022,5,25,21,24.76,11.73,0.0
2022,5,25,22,24.23,11.39,0.0
2022,5,25,23,23.84,11.21,0.0
2022,5,26,0,23.52,11.17,0.0
2022,5,26,1,23.22,11.26,0.0
2022,5,26,2,22.93,11.41,0.0
2022,5,26,3,22.62,11.52,0.0
2022,5,26,4,22.3,11.42,0.0
2022,5,26,5,22.11,11.22,36.73
2022,5,26,6,22.48,10.71,191.58
2022,5,26,7,23.54,10.17,397.31
2022,5,26,8,25.33,10.28,551.2
2022,5,26,9,27.14,10.16,571.83
2022,5,26,10,28.62,10.37,701.58
2022,5,26,11,29.77,10.38,873.17
2022,5,26,12,30.4,9.79,926.31
2022,5,26,13,30.54,9.3,848.88
2022,5,26,14,30.2,9.41,674.21
2022,5,26,15,29.75,10.13,438.11
2022,5,26,16,29.36,11.02,283.66
2022,5,26,17,28.64,11.86,134.2
2022,5,26,18,27.3,12.5,21.56
2022,5,26,19,25.92,12.82,0.0
2022,5,26,20,24.94,12.88,0.0
2022,5,26,21,24.44,13.0,0.0
2022,5,26,22,24.09,13.08,0.0
2022,5,26,23,23.65,12.61,0.0
2022,5,27,0,23.19,11.04,0.0
2022,5,27,1,22.99,8.83,0.0
2022,5,27,2,23.16,7.83,0.0
2022,5,27,3,23.37,7.92,0.0
2022,5,27,4,23.4,8.32,0.0
2022,5,27,5,23.13,8.98,36.88
2022,5,27,6,22.98,8.84,173.17
2022,5,27,7,22.94,8.33,376.12
2022,5,27,8,23.09,7.92,564.02
2022,5,27,9,23.3,8.02,750.16
2022,5,27,10,23.18,8.38,899.83
2022,5,27,11,22.95,8.59,944.47
2022,5,27,12,22.78,8.6,922.98
2022,5,27,13,22.67,8.24,838.65
2022,5,27,14,22.55,7.46,744.72
2022,5,27,15,22.37,6.63,557.94
2022,5,27,16,22.13,5.89,359.22
2022,5,27,17,21.79,5.28,186.05
2022,5,27,18,21.34,4.78,37.25
2022,5,27,19,20.9,3.92,0.0
2022,5,27,20,20.61,2.7,0.0
2022,5,27,21,20.44,1.24,0.0
2022,5,27,22,20.38,0.25,0.0
2022,5,27,23,20.19,1.16,0.0
2022,5,28,0,20.05,1.75,0.0
2022,5,28,1,19.97,1.85,0.0
2022,5,28,2,19.98,1.48,0.0
2022,5,28,3,20.06,0.9,0.0
2022,5,28,4,20.12,0.3,0.0
2022,5,28,5,20.21,0.25,37.59
2022,5,28,6,20.87,0.53,201.13
2022,5,28,7,22.09,0.55,413.59
2022,5,28,8,23.7,0.93,620.45
2022,5,28,9,25.05,1.82,800.84
2022,5,28,10,25.62,2.6,904.77
2022,5,28,11,25.87,3.21,961.02
2022,5,28,12,26.03,3.55,960.26
2022,5,28,13,26.01,3.97,912.3
2022,5,28,14,25.7,4.76,808.09
2022,5,28,15,25.11,5.69,610.09
2022,5,28,16,24.25,5.93,371.03
2022,5,28,17,23.47,4.75,199.2
2022,5,28,18,22.83,3.09,44.27
2022,5,28,19,22.32,2.47,0.0
2022,5,28,20,22.21,3.43,0.0
2022,5,28,21,22.28,4.9,0.0
2022,5,28,22,22.55,5.95,0.0
2022,5,28,23,22.59,6.65,0.0
2022,5,29,0,22.29,7.13,0.0
2022,5,29,1,21.83,6.83,0.0
2022,5,29,2,21.55,6.8,0.0
2022,5,29,3,21.46,7.41,0.0
2022,5,29,4,21.37,7.84,0.0
2022,5,29,5,21.4,7.97,41.35
2022,5,29,6,21.98,7.55,211.35
2022,5,29,7,22.73,7.63,431.23
2022,5,29,8,23.52,7.51,635.96
2022,5,29,9,24.04,7.2,810.5
2022,5,29,10,24.41,6.94,935.6
2022,5,29,11,24.7,6.81,983.95
2022,5,29,12,24.95,6.75,982.88
2022,5,29,13,25.11,6.49,943.75
2022,5,29,14,25.19,5.75,832.38
2022,5,29,15,25.29,4.35,660.28
2022,5,29,16,25.76,2.47,459.41
2022,5,29,17,26.08,0.74,243.96
2022,5,29,18,25.4,2.45,54.28
2022,5,29,19,24.24,4.59,0.0
2022,5,29,20,23.87,6.36,0.0
2022,5,29,21,23.89,7.74,0.0
2022,5,29,22,24.02,8.83,0.0
2022,5,29,23,24.2,9.63,0.0
2022,5,30,0,24.3,10.02,0.0
2022,5,30,1,24.34,10.08,0.0
2022,5,30,2,24.35,10.02,0.0
2022,5,30,3,24.31,9.83,0.0
2022,5,30,4,24.19,9.77,0.0
2022,5,30,5,24.27,10.01,39.14
2022,5,30,6,25.07,9.77,183.75
2022,5,30,7,25.71,8.55,385.67
2022,5,30,8,26.12,7.22,590.49
2022,5,30,9,26.76,6.4,776.98
2022,5,30,10,27.74,5.93,901.2
2022,5,30,11,27.96,5.55,934.74
2022,5,30,12,27.88,4.87,957.55
2022,5,30,13,28.9,4.13,727.28
2022,5,30,14,30.3,2.87,512.58
2022,5,30,15,31.69,1.66,301.75
2022,5,30,16,31.3,3.22,186.19
2022,5,30,17,29.9,5.15,84.27
2022,5,30,18,28.33,6.93,17.12
2022,5,30,19,27.37,8.46,0.0
2022,5,30,20,26.78,9.97,0.0
2022,5,30,21,26.08,10.71,0.0
2022,5,30,22,25.59,9.88,0.0
2022,5,30,23,25.4,7.98,0.0
2022,5,31,0,25.39,5.84,0.0
2022,5,31,1,25.4,4.5,0.0
2022,5,31,2,25.3,3.56,0.0
2022,5,31,3,24.98,2.98,0.0
2022,5,31,4,24.59,2.81,0.0
2022,5,31,5,24.33,3.03,27.02
2022,5,31,6,24.93,3.4,111.49
2022,5,31,7,25.84,3.21,264.05
2022,5,31,8,27.44,2.77,402.28
2022,5,31,9,29.1,2.24,605.75
2022,5,31,10,31.19,1.7,848.77
2022,5,31,11,32.86,1.2,945.83
2022,5,31,12,33.08,2.18,943.65
2022,5,31,13,32.2,3.42,738.73
2022,5,31,14,31.15,4.49,757.24
2022,5,31,15,30.21,5.22,603.62
2022,5,31,16,29.24,5.33,437.61
2022,5,31,17,28.26,5.04,236.6
2022,5,31,18,26.83,4.94,53.98
2022,5,31,19,25.6,5.12,0.0
2022,5,31,20,25.23,5.05,0.0
2022,5,31,21,25.23,4.29,0.0
2022,5,31,22,25.46,3.85,0.0
2022,5,31,23,25.49,4.1,0.0
2022,6,1,0,25.33,4.72,0.0
2022,6,1,1,25.19,5.14,0.0
2022,6,1,2,25.1,5.09,0.0
2022,6,1,3,25.04,4.72,0.0
2022,6,1,4,24.99,4.11,0.0
2022,6,1,5,25.11,3.52,44.12
2022,6,1,6,26.12,3.01,223.37
2022,6,1,7,27.08,2.45,444.13
2022,6,1,8,28.72,1.62,644.95
2022,6,1,9,30.67,0.62,814.09
2022,6,1,10,31.83,0.4,929.45
2022,6,1,11,32.35,1.38,977.4
2022,6,1,12,32.7,2.48,980.25
2022,6,1,13,32.09,3.72,937.61
2022,6,1,14,31.14,4.62,831.09
2022,6,1,15,30.37,5.16,660.69
2022,6,1,16,29.51,5.55,461.73
2022,6,1,17,28.37,5.86,247.43
2022,6,1,18,26.98,5.9,58.13
2022,6,1,19,25.81,5.96,0.0
2022,6,1,20,25.37,5.95,0.0
2022,6,1,21,25.2,5.78,0.0
2022,6,1,22,25.18,5.53,0.0
2022,6,1,23,25.29,5.5,0.0
2022,6,2,0,25.55,5.67,0.0
2022,6,2,1,25.78,5.86,0.0
2022,6,2,2,25.91,6.02,0.0
2022,6,2,3,25.94,6.14,0.0
2022,6,2,4,25.85,6.09,0.0
2022,6,2,5,25.9,5.61,42.11
2022,6,2,6,26.83,4.47,211.45
2022,6,2,7,27.93,2.08,432.84
2022,6,2,8,28.51,2.54,634.64
2022,6,2,9,27.82,4.6,806.38
2022,6,2,10,27.87,5.33,922.12
2022,6,2,11,28.19,5.58,970.86
2022,6,2,12,28.67,5.8,965.11
2022,6,2,13,28.99,6.2,920.42
2022,6,2,14,28.89,6.78,814.45
2022,6,2,15,28.59,7.36,648.46
2022,6,2,16,28.12,7.79,452.91
2022,6,2,17,27.33,7.86,245.78
2022,6,2,18,26.19,7.61,59.93
2022,6,2,19,25.12,7.51,0.0
2022,6,2,20,24.58,7.45,0.0
2022,6,2,21,24.23,7.37,0.0
2022,6,2,22,23.89,7.19,0.0
2022,6,2,23,23.58,6.88,0.0
2022,6,3,0,23.35,6.5,0.0
2022,6,3,1,23.22,6.23,0.0
2022,6,3,2,23.15,6.14,0.0
2022,6,3,3,23.14,6.15,0.0
2022,6,3,4,23.19,6.18,0.0
2022,6,3,5,23.48,6.06,47.23
2022,6,3,6,24.63,5.6,234.21
2022,6,3,7,25.55,4.81,459.59
2022,6,3,8,26.99,5.33,664.29
2022,6,3,9,28.44,6.05,837.67
2022,6,3,10,29.24,6.16,955.49
2022,6,3,11,29.69,6.24,1002.93
2022,6,3,12,29.81,6.55,1001.01
2022,6,3,13,29.62,7.08,962.19
2022,6,3,14,29.29,7.58,857.73
2022,6,3,15,28.83,8.01,692.3
2022,6,3,16,28.23,8.27,495.24
2022,6,3,17,27.39,8.43,277.41
2022,6,3,18,26.19,8.38,71.99
2022,6,3,19,24.98,8.23,0.0
2022,6,3,20,24.31,7.81,0.0
2022,6,3,21,23.81,7.09,0.0
2022,6,3,22,23.42,6.33,0.0
2022,6,3,23,23.15,5.71,0.0
2022,6,4,0,23.01,5.15,0.0
2022,6,4,1,22.94,4.66,0.0
2022,6,4,2,22.99,4.2,0.0
2022,6,4,3,23.11,3.77,0.0
2022,6,4,4,23.24,3.46,0.0
2022,6,4,5,23.48,3.24,49.92
2022,6,4,6,24.51,2.82,238.41
2022,6,4,7,25.84,1.54,459.02
2022,6,4,8,27.58,1.29,661.53
2022,6,4,9,28.16,2.05,831.7
2022,6,4,10,28.41,2.92,944.89
2022,6,4,11,28.45,3.91,976.65
2022,6,4,12,28.4,4.87,991.17
2022,6,4,13,28.26,5.75,952.01
2022,6,4,14,28.13,6.45,848.2
2022,6,4,15,27.98,6.85,683.12
2022,6,4,16,27.67,7.06,486.54
2022,6,4,17,27.12,7.01,269.72
2022,6,4,18,26.16,6.47,68.16
2022,6,4,19,25.01,5.95,0.0
2022,6,4,20,24.4,5.5,0.0
2022,6,4,21,23.98,5.03,0.0
2022,6,4,22,23.7,4.65,0.0
2022,6,4,23,23.5,4.37,0.0
2022,6,5,0,23.36,4.09,0.0
2022,6,5,1,23.31,3.76,0.0
2022,6,5,2,23.33,3.42,0.0
2022,6,5,3,23.41,3.05,0.0
2022,6,5,4,23.49,2.72,0.0
2022,6,5,5,23.62,2.58,45.29
2022,6,5,6,24.37,2.59,221.98
2022,6,5,7,25.34,1.84,438.8
2022,6,5,8,27.05,0.88,641.53
2022,6,5,9,27.31,2.04,812.35
2022,6,5,10,27.49,3.2,929.94
2022,6,5,11,27.71,4.01,975.14
2022,6,5,12,27.81,4.44,965.23
2022,6,5,13,27.9,4.54,929.21
2022,6,5,14,27.97,4.39,825.47
2022,6,5,15,27.98,4.12,663.09
2022,6,5,16,27.84,3.96,468.69
2022,6,5,17,27.49,3.97,257.67
2022,6,5,18,26.65,4.0,65.25
2022,6,5,19,25.48,3.87,0.0
2022,6,5,20,25.01,3.45,0.0
2022,6,5,21,24.83,3.01,0.0
2022,6,5,22,24.7,2.91,0.0
2022,6,5,23,24.44,3.44,0.0
2022,6,6,0,24.26,4.08,0.0
2022,6,6,1,24.3,4.2,0.0
2022,6,6,2,24.4,4.11,0.0
2022,6,6,3,24.52,3.92,0.0
2022,6,6,4,24.62,3.41,0.0
2022,6,6,5,24.52,3.5,45.29
2022,6,6,6,25.02,3.99,220.95
